STAID, SOUID,    DATE,   TX, Q_TX
   417,120091,19400229,-9999,    9
   417,120091,19400301,-9999,    9
   417,120091,19400302,-9999,    9
   417,120091,19400303,-9999,    9
   417,120091,19400304,-9999,    9
   417,120091,19400305,-9999,    9
   417,120091,19400306,-9999,    9
   417,120091,19400307,-9999,    9
   417,120091,19400308,-9999,    9
   417,120091,19400309,-9999,    9
   417,120091,19400310,-9999,    9
   417,120091,19400311,-9999,    9
   417,120091,19400312,-9999,    9
   417,120091,19400313,-9999,    9
   417,120091,19400314,-9999,    9
   417,120091,19400315,-9999,    9
   417,120091,19400316,-9999,    9
   417,120091,19400317,-9999,    9
   417,120091,19400318,-9999,    9
   417,120091,19400319,-9999,    9
   417,120091,19400320,-9999,    9
   417,120091,19400321,-9999,    9
   417,120091,19400322,-9999,    9
   417,120091,19400323,-9999,    9
   417,120091,19400324,-9999,    9
   417,120091,19400325,-9999,    9
   417,120091,19400326,-9999,    9
   417,120091,19400327,-9999,    9
   417,120091,19400328,-9999,    9
   417,120091,19400329,-9999,    9
   417,120091,19400330,-9999,    9
   417,120091,19400331,-9999,    9
   417,120091,19400401,-9999,    9
   417,120091,19400402,-9999,    9
   417,120091,19400403,-9999,    9
   417,120091,19400404,-9999,    9
   417,120091,19400405,-9999,    9
   417,120091,19400406,-9999,    9
   417,120091,19400407,-9999,    9
   417,120091,19400408,-9999,    9
   417,120091,19400409,-9999,    9
   417,120091,19400410,-9999,    9
   417,120091,19400411,-9999,    9
   417,120091,19400412,-9999,    9
   417,120091,19400413,-9999,    9
   417,120091,19400414,-9999,    9
   417,120091,19400415,-9999,    9
   417,120091,19400416,-9999,    9
   417,120091,19400417,-9999,    9
   417,120091,19400418,-9999,    9
   417,120091,19400419,-9999,    9
   417,120091,19400420,-9999,    9
   417,120091,19400421,-9999,    9
   417,120091,19400422,-9999,    9
   417,120091,19400423,-9999,    9
   417,120091,19400424,-9999,    9
   417,120091,19400425,-9999,    9
   417,120091,19400426,-9999,    9
   417,120091,19400427,-9999,    9
   417,120091,19400428,-9999,    9
   417,120091,19400429,-9999,    9
   417,120091,19400430,-9999,    9
   417,120091,19400501,-9999,    9
   417,120091,19400502,-9999,    9
   417,120091,19400503,-9999,    9
   417,120091,19400504,-9999,    9
   417,120091,19400505,-9999,    9
   417,120091,19400506,-9999,    9
   417,120091,19400507,-9999,    9
   417,120091,19400508,-9999,    9
   417,120091,19400509,-9999,    9
   417,120091,19400510,-9999,    9
   417,120091,19400511,-9999,    9
   417,120091,19400512,-9999,    9
   417,120091,19400513,-9999,    9
   417,120091,19400514,-9999,    9
   417,120091,19400515,-9999,    9
   417,120091,19400516,-9999,    9
   417,120091,19400517,-9999,    9
   417,120091,19400518,-9999,    9
   417,120091,19400519,-9999,    9
   417,120091,19400520,-9999,    9
   417,120091,19400521,-9999,    9
   417,120091,19400522,-9999,    9
   417,120091,19400523,-9999,    9
   417,120091,19400524,-9999,    9
   417,120091,19400525,-9999,    9
   417,120091,19400526,-9999,    9
   417,120091,19400527,-9999,    9
   417,120091,19400528,-9999,    9
   417,120091,19400529,-9999,    9
   417,120091,19400530,-9999,    9
   417,120091,19400531,-9999,    9
   417,120091,19400601,-9999,    9
   417,120091,19400602,-9999,    9
   417,120091,19400603,-9999,    9
   417,120091,19400604,-9999,    9
   417,120091,19400605,-9999,    9
   417,120091,19400606,-9999,    9
   417,120091,19400607,-9999,    9
   417,120091,19400608,-9999,    9
   417,120091,19400609,-9999,    9
   417,120091,19400610,-9999,    9
   417,120091,19400611,-9999,    9
   417,120091,19400612,-9999,    9
   417,120091,19400613,-9999,    9
   417,120091,19400614,-9999,    9
   417,120091,19400615,-9999,    9
   417,120091,19400616,-9999,    9
   417,120091,19400617,-9999,    9
   417,120091,19400618,-9999,    9
   417,120091,19400619,-9999,    9
   417,120091,19400620,-9999,    9
   417,120091,19400621,-9999,    9
   417,120091,19400622,-9999,    9
   417,120091,19400623,-9999,    9
   417,120091,19400624,-9999,    9
   417,120091,19400625,-9999,    9
   417,120091,19400626,-9999,    9
   417,120091,19400627,-9999,    9
   417,120091,19400628,-9999,    9
   417,120091,19400629,-9999,    9
   417,120091,19400630,-9999,    9
   417,120091,19400701,-9999,    9
   417,120091,19400702,-9999,    9
   417,120091,19400703,-9999,    9
   417,120091,19400704,-9999,    9
   417,120091,19400705,-9999,    9
   417,120091,19400706,-9999,    9
   417,120091,19400707,-9999,    9
   417,120091,19400708,-9999,    9
   417,120091,19400709,-9999,    9
   417,120091,19400710,-9999,    9
   417,120091,19400711,-9999,    9
   417,120091,19400712,-9999,    9
   417,120091,19400713,-9999,    9
   417,120091,19400714,-9999,    9
   417,120091,19400715,-9999,    9
   417,120091,19400716,-9999,    9
   417,120091,19400717,-9999,    9
   417,120091,19400718,-9999,    9
   417,120091,19400719,-9999,    9
   417,120091,19400720,-9999,    9
   417,120091,19400721,-9999,    9
   417,120091,19400722,-9999,    9
   417,120091,19400723,-9999,    9
   417,120091,19400724,-9999,    9
   417,120091,19400725,-9999,    9
   417,120091,19400726,-9999,    9
   417,120091,19400727,-9999,    9
   417,120091,19400728,-9999,    9
   417,120091,19400729,-9999,    9
   417,120091,19400730,-9999,    9
   417,120091,19400731,-9999,    9
   417,120091,19400801,-9999,    9
   417,120091,19400802,-9999,    9
   417,120091,19400803,-9999,    9
   417,120091,19400804,-9999,    9
   417,120091,19400805,-9999,    9
   417,120091,19400806,-9999,    9
   417,120091,19400807,-9999,    9
   417,120091,19400808,-9999,    9
   417,120091,19400809,-9999,    9
   417,120091,19400810,-9999,    9
   417,120091,19400811,-9999,    9
   417,120091,19400812,-9999,    9
   417,120091,19400813,-9999,    9
   417,120091,19400814,-9999,    9
   417,120091,19400815,-9999,    9
   417,120091,19400816,-9999,    9
   417,120091,19400817,-9999,    9
   417,120091,19400818,-9999,    9
   417,120091,19400819,-9999,    9
   417,120091,19400820,-9999,    9
   417,120091,19400821,-9999,    9
   417,120091,19400822,-9999,    9
   417,120091,19400823,-9999,    9
   417,120091,19400824,-9999,    9
   417,120091,19400825,-9999,    9
   417,120091,19400826,-9999,    9
   417,120091,19400827,-9999,    9
   417,120091,19400828,-9999,    9
   417,120091,19400829,-9999,    9
   417,120091,19400830,-9999,    9
   417,120091,19400831,-9999,    9
   417,120091,19400901,-9999,    9
   417,120091,19400902,-9999,    9
   417,120091,19400903,-9999,    9
   417,120091,19400904,-9999,    9
   417,120091,19400905,-9999,    9
   417,120091,19400906,-9999,    9
   417,120091,19400907,-9999,    9
   417,120091,19400908,-9999,    9
   417,120091,19400909,-9999,    9
   417,120091,19400910,-9999,    9
   417,120091,19400911,-9999,    9
   417,120091,19400912,-9999,    9
   417,120091,19400913,-9999,    9
   417,120091,19400914,-9999,    9
   417,120091,19400915,-9999,    9
   417,120091,19400916,-9999,    9
   417,120091,19400917,-9999,    9
   417,120091,19400918,-9999,    9
   417,120091,19400919,-9999,    9
   417,120091,19400920,-9999,    9
   417,120091,19400921,-9999,    9
   417,120091,19400922,-9999,    9
   417,120091,19400923,-9999,    9
   417,120091,19400924,-9999,    9
   417,120091,19400925,-9999,    9
   417,120091,19400926,-9999,    9
   417,120091,19400927,-9999,    9
   417,120091,19400928,-9999,    9
   417,120091,19400929,-9999,    9
   417,120091,19400930,-9999,    9
   417,120091,19401001,-9999,    9
   417,120091,19401002,-9999,    9
   417,120091,19401003,-9999,    9
   417,120091,19401004,-9999,    9
   417,120091,19401005,-9999,    9
   417,120091,19401006,-9999,    9
   417,120091,19401007,-9999,    9
   417,120091,19401008,-9999,    9
   417,120091,19401009,-9999,    9
   417,120091,19401010,-9999,    9
   417,120091,19401011,-9999,    9
   417,120091,19401012,-9999,    9
   417,120091,19401013,-9999,    9
   417,120091,19401014,-9999,    9
   417,120091,19401015,-9999,    9
   417,120091,19401016,-9999,    9
   417,120091,19401017,-9999,    9
   417,120091,19401018,-9999,    9
   417,120091,19401019,-9999,    9
   417,120091,19401020,-9999,    9
   417,120091,19401021,-9999,    9
   417,120091,19401022,-9999,    9
   417,120091,19401023,-9999,    9
   417,120091,19401024,-9999,    9
   417,120091,19401025,-9999,    9
   417,120091,19401026,-9999,    9
   417,120091,19401027,-9999,    9
   417,120091,19401028,-9999,    9
   417,120091,19401029,-9999,    9
   417,120091,19401030,-9999,    9
   417,120091,19401031,-9999,    9
   417,120091,19401101,-9999,    9
   417,120091,19401102,-9999,    9
   417,120091,19401103,-9999,    9
   417,120091,19401104,-9999,    9
   417,120091,19401105,-9999,    9
   417,120091,19401106,-9999,    9
   417,120091,19401107,-9999,    9
   417,120091,19401108,-9999,    9
   417,120091,19401109,-9999,    9
   417,120091,19401110,-9999,    9
   417,120091,19401111,-9999,    9
   417,120091,19401112,-9999,    9
   417,120091,19401113,-9999,    9
   417,120091,19401114,-9999,    9
   417,120091,19401115,-9999,    9
   417,120091,19401116,-9999,    9
   417,120091,19401117,-9999,    9
   417,120091,19401118,-9999,    9
   417,120091,19401119,-9999,    9
   417,120091,19401120,-9999,    9
   417,120091,19401121,-9999,    9
   417,120091,19401122,-9999,    9
   417,120091,19401123,-9999,    9
   417,120091,19401124,-9999,    9
   417,120091,19401125,-9999,    9
   417,120091,19401126,-9999,    9
   417,120091,19401127,-9999,    9
   417,120091,19401128,-9999,    9
   417,120091,19401129,-9999,    9
   417,120091,19401130,-9999,    9
   417,120091,19401201,-9999,    9
   417,120091,19401202,-9999,    9
   417,120091,19401203,-9999,    9
   417,120091,19401204,-9999,    9
   417,120091,19401205,-9999,    9
   417,120091,19401206,-9999,    9
   417,120091,19401207,-9999,    9
   417,120091,19401208,-9999,    9
   417,120091,19401209,-9999,    9
   417,120091,19401210,-9999,    9
   417,120091,19401211,-9999,    9
   417,120091,19401212,-9999,    9
   417,120091,19401213,-9999,    9
   417,120091,19401214,-9999,    9
   417,120091,19401215,-9999,    9
   417,120091,19401216,-9999,    9
   417,120091,19401217,-9999,    9
   417,120091,19401218,-9999,    9
   417,120091,19401219,-9999,    9
   417,120091,19401220,-9999,    9
   417,120091,19401221,-9999,    9
   417,120091,19401222,-9999,    9
   417,120091,19401223,-9999,    9
   417,120091,19401224,-9999,    9
   417,120091,19401225,-9999,    9
   417,120091,19401226,-9999,    9
   417,120091,19401227,-9999,    9
   417,120091,19401228,-9999,    9
   417,120091,19401229,-9999,    9
   417,120091,19401230,-9999,    9
   417,120091,19401231,-9999,    9
   417,120091,19410101,-9999,    9
   417,120091,19410102,-9999,    9
   417,120091,19410103,-9999,    9
   417,120091,19410104,-9999,    9
   417,120091,19410105,-9999,    9
   417,120091,19410106,-9999,    9
   417,120091,19410107,-9999,    9
   417,120091,19410108,-9999,    9
   417,120091,19410109,-9999,    9
   417,120091,19410110,-9999,    9
   417,120091,19410111,-9999,    9
   417,120091,19410112,-9999,    9
   417,120091,19410113,-9999,    9
   417,120091,19410114,-9999,    9
   417,120091,19410115,-9999,    9
   417,120091,19410116,-9999,    9
   417,120091,19410117,-9999,    9
   417,120091,19410118,-9999,    9
   417,120091,19410119,-9999,    9
   417,120091,19410120,-9999,    9
   417,120091,19410121,-9999,    9
   417,120091,19410122,-9999,    9
   417,120091,19410123,-9999,    9
   417,120091,19410124,-9999,    9
   417,120091,19410125,-9999,    9
   417,120091,19410126,-9999,    9
   417,120091,19410127,-9999,    9
   417,120091,19410128,-9999,    9
   417,120091,19410129,-9999,    9
   417,120091,19410130,-9999,    9
   417,120091,19410131,-9999,    9
   417,120091,19410201,-9999,    9
   417,120091,19410202,-9999,    9
   417,120091,19410203,-9999,    9
   417,120091,19410204,-9999,    9
   417,120091,19410205,-9999,    9
   417,120091,19410206,-9999,    9
   417,120091,19410207,-9999,    9
   417,120091,19410208,-9999,    9
   417,120091,19410209,-9999,    9
   417,120091,19410210,-9999,    9
   417,120091,19410211,-9999,    9
   417,120091,19410212,-9999,    9
   417,120091,19410213,-9999,    9
   417,120091,19410214,-9999,    9
   417,120091,19410215,-9999,    9
   417,120091,19410216,-9999,    9
   417,120091,19410217,-9999,    9
   417,120091,19410218,-9999,    9
   417,120091,19410219,-9999,    9
   417,120091,19410220,-9999,    9
   417,120091,19410221,-9999,    9
   417,120091,19410222,-9999,    9
   417,120091,19410223,-9999,    9
   417,120091,19410224,-9999,    9
   417,120091,19410225,-9999,    9
   417,120091,19410226,-9999,    9
   417,120091,19410227,-9999,    9
   417,120091,19410228,-9999,    9
   417,120091,19410301,-9999,    9
   417,120091,19410302,-9999,    9
   417,120091,19410303,-9999,    9
   417,120091,19410304,-9999,    9
   417,120091,19410305,-9999,    9
   417,120091,19410306,-9999,    9
   417,120091,19410307,-9999,    9
   417,120091,19410308,-9999,    9
   417,120091,19410309,-9999,    9
   417,120091,19410310,-9999,    9
   417,120091,19410311,-9999,    9
   417,120091,19410312,-9999,    9
   417,120091,19410313,-9999,    9
   417,120091,19410314,-9999,    9
   417,120091,19410315,-9999,    9
   417,120091,19410316,-9999,    9
   417,120091,19410317,-9999,    9
   417,120091,19410318,-9999,    9
   417,120091,19410319,-9999,    9
   417,120091,19410320,-9999,    9
   417,120091,19410321,-9999,    9
   417,120091,19410322,-9999,    9
   417,120091,19410323,-9999,    9
   417,120091,19410324,-9999,    9
   417,120091,19410325,-9999,    9
   417,120091,19410326,-9999,    9
   417,120091,19410327,-9999,    9
   417,120091,19410328,-9999,    9
   417,120091,19410329,-9999,    9
   417,120091,19410330,-9999,    9
   417,120091,19410331,-9999,    9
   417,120091,19410401,-9999,    9
   417,120091,19410402,-9999,    9
   417,120091,19410403,-9999,    9
   417,120091,19410404,-9999,    9
   417,120091,19410405,-9999,    9
   417,120091,19410406,-9999,    9
   417,120091,19410407,-9999,    9
   417,120091,19410408,-9999,    9
   417,120091,19410409,-9999,    9
   417,120091,19410410,-9999,    9
   417,120091,19410411,-9999,    9
   417,120091,19410412,-9999,    9
   417,120091,19410413,-9999,    9
   417,120091,19410414,-9999,    9
   417,120091,19410415,-9999,    9
   417,120091,19410416,-9999,    9
   417,120091,19410417,-9999,    9
   417,120091,19410418,-9999,    9
   417,120091,19410419,-9999,    9
   417,120091,19410420,-9999,    9
   417,120091,19410421,-9999,    9
   417,120091,19410422,-9999,    9
   417,120091,19410423,-9999,    9
   417,120091,19410424,-9999,    9
   417,120091,19410425,-9999,    9
   417,120091,19410426,-9999,    9
   417,120091,19410427,-9999,    9
   417,120091,19410428,-9999,    9
   417,120091,19410429,-9999,    9
   417,120091,19410430,-9999,    9
   417,120091,19410501,-9999,    9
   417,120091,19410502,-9999,    9
   417,120091,19410503,-9999,    9
